periodo,universidad,programa,facultad,nivel,estrato,sexo,departamento,total_matriculados,total_graduados
2020-2,UNAL,Recursos minerales,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.4009,1.6387
2020-2,UNAL,Recursos minerales,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.7665,0.2326
2020-2,UNAL,Recursos minerales,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7365,0.2235
2021-1,UNAL,Recursos minerales,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.9477,1.962
2021-1,UNAL,Recursos minerales,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.7145,1.885
2021-1,UNAL,Recursos minerales,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.8111,0.2675
2021-1,UNAL,Recursos minerales,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7792,0.257
2021-2,UNAL,Recursos minerales,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.8237,2.2581
2021-2,UNAL,Recursos minerales,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.5953,2.1695
2021-2,UNAL,Recursos minerales,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.7941,0.3079
2021-2,UNAL,Recursos minerales,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.763,0.2958
2022-1,UNAL,Recursos minerales,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.7613,2.0757
2022-1,UNAL,Recursos minerales,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.5354,1.9943
2022-1,UNAL,Recursos minerales,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.7856,0.2831
2022-1,UNAL,Recursos minerales,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7548,0.272
2022-2,UNAL,Recursos minerales,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.8272,1.9709
2022-2,UNAL,Recursos minerales,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.5987,1.8936
2022-2,UNAL,Recursos minerales,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.7946,0.2688
2022-2,UNAL,Recursos minerales,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7635,0.2582
2023-1,UNAL,Recursos minerales,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.8224,1.9197
2023-1,UNAL,Recursos minerales,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.5941,1.8445
2023-1,UNAL,Recursos minerales,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.794,0.2618
2023-1,UNAL,Recursos minerales,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7628,0.2515
2023-2,UNAL,Recursos minerales,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.6926,2.1115
2023-2,UNAL,Recursos minerales,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.4694,2.0287
2023-2,UNAL,Recursos minerales,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.7763,0.2879
2023-2,UNAL,Recursos minerales,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7458,0.2766
2018-1,UNAL,Sistemas,Minas,Pregrado,Estrato 1,Hombres,ANTIOQUIA,0.0,3.4036
2018-1,UNAL,Sistemas,Minas,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,0.0,3.2701
2018-1,UNAL,Sistemas,Minas,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,0.4641
2018-1,UNAL,Sistemas,Minas,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.0,0.4459
2018-2,UNAL,Sistemas,Minas,Pregrado,Estrato 1,Hombres,ANTIOQUIA,0.0,3.4326
2018-2,UNAL,Sistemas,Minas,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,0.0,3.298
2018-2,UNAL,Sistemas,Minas,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,0.4681
2018-2,UNAL,Sistemas,Minas,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.0,0.4497
2019-1,UNAL,Sistemas,Minas,Pregrado,Estrato 1,Hombres,ANTIOQUIA,5.371,1.8876
2019-1,UNAL,Sistemas,Minas,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,5.1604,1.8136
2019-1,UNAL,Sistemas,Minas,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.7324,0.2574
2019-1,UNAL,Sistemas,Minas,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.7037,0.2473
2019-2,UNAL,Sistemas,Minas,Pregrado,Estrato 1,Hombres,ANTIOQUIA,5.5131,4.5654
2019-2,UNAL,Sistemas,Minas,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,5.2969,4.3864
2019-2,UNAL,Sistemas,Minas,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.7518,0.6226
2019-2,UNAL,Sistemas,Minas,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.7223,0.5981
2020-1,UNAL,Sistemas,Minas,Pregrado,Estrato 1,Hombres,ANTIOQUIA,4.4264,3.3363
2020-1,UNAL,Sistemas,Minas,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,4.2529,3.2054
2020-1,UNAL,Sistemas,Minas,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.6036,0.4549
2020-1,UNAL,Sistemas,Minas,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.5799,0.4371
2020-2,UNAL,Sistemas,Minas,Pregrado,Estrato 1,Hombres,ANTIOQUIA,5.6213,2.6257
2020-2,UNAL,Sistemas,Minas,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,5.4009,2.5228
2020-2,UNAL,Sistemas,Minas,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.7665,0.3581
2020-2,UNAL,Sistemas,Minas,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.7365,0.344
2021-1,UNAL,Sistemas,Minas,Pregrado,Estrato 1,Hombres,ANTIOQUIA,5.9477,3.0204
2021-1,UNAL,Sistemas,Minas,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,5.7145,2.9019
2021-1,UNAL,Sistemas,Minas,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.8111,0.4119
2021-1,UNAL,Sistemas,Minas,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.7792,0.3957
2021-2,UNAL,Sistemas,Minas,Pregrado,Estrato 1,Hombres,ANTIOQUIA,5.8237,3.4762
2021-2,UNAL,Sistemas,Minas,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,5.5953,3.3399
2021-2,UNAL,Sistemas,Minas,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.7941,0.474
2021-2,UNAL,Sistemas,Minas,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.763,0.4554
2022-1,UNAL,Sistemas,Minas,Pregrado,Estrato 1,Hombres,ANTIOQUIA,5.7613,3.1955
2022-1,UNAL,Sistemas,Minas,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,5.5354,3.0702
2022-1,UNAL,Sistemas,Minas,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.7856,0.4358
2022-1,UNAL,Sistemas,Minas,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.7548,0.4187
2022-2,UNAL,Sistemas,Minas,Pregrado,Estrato 1,Hombres,ANTIOQUIA,5.8272,3.0342
2022-2,UNAL,Sistemas,Minas,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,5.5987,2.9152
2022-2,UNAL,Sistemas,Minas,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.7946,0.4137
2022-2,UNAL,Sistemas,Minas,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.7635,0.3975
2023-1,UNAL,Sistemas,Minas,Pregrado,Estrato 1,Hombres,ANTIOQUIA,5.8224,2.9554
2023-1,UNAL,Sistemas,Minas,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,5.5941,2.8395
2023-1,UNAL,Sistemas,Minas,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.794,0.403
2023-1,UNAL,Sistemas,Minas,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.7628,0.3872
2023-2,UNAL,Sistemas,Minas,Pregrado,Estrato 1,Hombres,ANTIOQUIA,5.6926,3.2506
2023-2,UNAL,Sistemas,Minas,Pregrado,Estrato 2,Mujeres,CUNDINAMARCA,5.4694,3.1231
2023-2,UNAL,Sistemas,Minas,Postgrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.7763,0.4433
2023-2,UNAL,Sistemas,Minas,Postgrado,Estrato 4,Mujeres,BOYACÁ,0.7458,0.4259
2018-1,UNAL,Vías y transporte,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,3.2242
2018-1,UNAL,Vías y transporte,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,3.0978
2018-1,UNAL,Vías y transporte,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.0,0.4397
2018-1,UNAL,Vías y transporte,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.0,0.4224
2018-2,UNAL,Vías y transporte,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,3.2517
2018-2,UNAL,Vías y transporte,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,3.1242
2018-2,UNAL,Vías y transporte,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.0,0.4434
2018-2,UNAL,Vías y transporte,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.0,0.426
2019-1,UNAL,Vías y transporte,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.371,1.7882
2019-1,UNAL,Vías y transporte,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.1604,1.718
2019-1,UNAL,Vías y transporte,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7324,0.2438
2019-1,UNAL,Vías y transporte,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7037,0.2343
2019-2,UNAL,Vías y transporte,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.5131,4.3248
2019-2,UNAL,Vías y transporte,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.2969,4.1552
2019-2,UNAL,Vías y transporte,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7518,0.5897
2019-2,UNAL,Vías y transporte,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7223,0.5666
2020-1,UNAL,Vías y transporte,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,4.4264,3.1604
2020-1,UNAL,Vías y transporte,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,4.2529,3.0365
2020-1,UNAL,Vías y transporte,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.6036,0.431
2020-1,UNAL,Vías y transporte,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.5799,0.4141
2020-2,UNAL,Vías y transporte,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.6213,2.4873
2020-2,UNAL,Vías y transporte,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.4009,2.3898
2020-2,UNAL,Vías y transporte,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7665,0.3392
2020-2,UNAL,Vías y transporte,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7365,0.3259
2021-1,UNAL,Vías y transporte,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.9477,2.8612
2021-1,UNAL,Vías y transporte,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.7145,2.749
2021-1,UNAL,Vías y transporte,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.8111,0.3902
2021-1,UNAL,Vías y transporte,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7792,0.3749
2021-2,UNAL,Vías y transporte,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.8237,3.293
2021-2,UNAL,Vías y transporte,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.5953,3.1639
2021-2,UNAL,Vías y transporte,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7941,0.449
2021-2,UNAL,Vías y transporte,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.763,0.4314
2022-1,UNAL,Vías y transporte,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.7613,3.0271
2022-1,UNAL,Vías y transporte,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.5354,2.9084
2022-1,UNAL,Vías y transporte,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7856,0.4128
2022-1,UNAL,Vías y transporte,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7548,0.3966
2022-2,UNAL,Vías y transporte,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.8272,2.8742
2022-2,UNAL,Vías y transporte,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.5987,2.7615
2022-2,UNAL,Vías y transporte,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7946,0.3919
2022-2,UNAL,Vías y transporte,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7635,0.3766
2023-1,UNAL,Vías y transporte,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.8224,2.7996
2023-1,UNAL,Vías y transporte,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.5941,2.6898
2023-1,UNAL,Vías y transporte,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.794,0.3818
2023-1,UNAL,Vías y transporte,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7628,0.3668
2023-2,UNAL,Vías y transporte,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,5.6926,3.0793
2023-2,UNAL,Vías y transporte,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,5.4694,2.9585
2023-2,UNAL,Vías y transporte,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,0.7763,0.4199
2023-2,UNAL,Vías y transporte,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,0.7458,0.4034
2018-1,UNAL,Vías y transportes,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,3.2645
2018-1,UNAL,Vías y transportes,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,0.0,3.1365
2018-1,UNAL,Vías y transportes,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.0,0.4452
2018-1,UNAL,Vías y transportes,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.4277
2018-2,UNAL,Vías y transportes,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,3.2924
2018-2,UNAL,Vías y transportes,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,0.0,3.1633
2018-2,UNAL,Vías y transportes,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.0,0.449
2018-2,UNAL,Vías y transportes,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.4314
2019-1,UNAL,Vías y transportes,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.371,1.8105
2019-1,UNAL,Vías y transportes,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.1604,1.7395
2019-1,UNAL,Vías y transportes,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7324,0.2469
2019-1,UNAL,Vías y transportes,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7037,0.2372
2019-2,UNAL,Vías y transportes,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.5131,4.3788
2019-2,UNAL,Vías y transportes,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.2969,4.2071
2019-2,UNAL,Vías y transportes,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7518,0.5971
2019-2,UNAL,Vías y transportes,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7223,0.5737
2020-1,UNAL,Vías y transportes,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,4.4264,3.1999
2020-1,UNAL,Vías y transportes,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,4.2529,3.0745
2020-1,UNAL,Vías y transportes,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.6036,0.4364
2020-1,UNAL,Vías y transportes,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.5799,0.4192
2020-2,UNAL,Vías y transportes,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.6213,2.5184
2020-2,UNAL,Vías y transportes,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.4009,2.4197
2020-2,UNAL,Vías y transportes,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7665,0.3434
2020-2,UNAL,Vías y transportes,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7365,0.33
2021-1,UNAL,Vías y transportes,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.9477,2.897
2021-1,UNAL,Vías y transportes,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.7145,2.7834
2021-1,UNAL,Vías y transportes,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.8111,0.395
2021-1,UNAL,Vías y transportes,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7792,0.3795
2021-2,UNAL,Vías y transportes,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.8237,3.3342
2021-2,UNAL,Vías y transportes,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.5953,3.2034
2021-2,UNAL,Vías y transportes,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7941,0.4547
2021-2,UNAL,Vías y transportes,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.763,0.4368
2022-1,UNAL,Vías y transportes,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.7613,3.065
2022-1,UNAL,Vías y transportes,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.5354,2.9448
2022-1,UNAL,Vías y transportes,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7856,0.4179
2022-1,UNAL,Vías y transportes,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7548,0.4016
2022-2,UNAL,Vías y transportes,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.8272,2.9102
2022-2,UNAL,Vías y transportes,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.5987,2.796
2022-2,UNAL,Vías y transportes,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7946,0.3968
2022-2,UNAL,Vías y transportes,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7635,0.3813
2023-1,UNAL,Vías y transportes,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.8224,2.8346
2023-1,UNAL,Vías y transportes,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.5941,2.7234
2023-1,UNAL,Vías y transportes,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.794,0.3865
2023-1,UNAL,Vías y transportes,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7628,0.3714
2023-2,UNAL,Vías y transportes,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,5.6926,3.1178
2023-2,UNAL,Vías y transportes,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,5.4694,2.9955
2023-2,UNAL,Vías y transportes,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.7763,0.4252
2023-2,UNAL,Vías y transportes,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.7458,0.4085
2018-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 4,Hombres,BOYACÁ,0.0,9.4556
2018-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 5,Mujeres,SANTANDER,0.0,9.0847
2018-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,1.2894
2018-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,1.2388
2018-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 4,Hombres,BOYACÁ,0.0,9.5363
2018-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 5,Mujeres,SANTANDER,0.0,9.1623
2018-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,1.3004
2018-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,1.2494
2019-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 4,Hombres,BOYACÁ,39.9089,5.2441
2019-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 5,Mujeres,SANTANDER,38.3439,5.0385
2019-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.4421,0.7151
2019-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,5.2287,0.6871
2019-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 4,Hombres,BOYACÁ,40.965,12.6832
2019-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 5,Mujeres,SANTANDER,39.3585,12.1858
2019-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.5861,1.7295
2019-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,5.3671,1.6617
2020-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 4,Hombres,BOYACÁ,32.8905,9.2686
2020-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 5,Mujeres,SANTANDER,31.6007,8.9051
2020-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",4.4851,1.2639
2020-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,4.3092,1.2143
2020-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 4,Hombres,BOYACÁ,41.7688,7.2946
2020-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 5,Mujeres,SANTANDER,40.1308,7.0085
2020-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.6958,0.9947
2020-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,5.4724,0.9557
2021-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 4,Hombres,BOYACÁ,44.1944,8.391
2021-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 5,Mujeres,SANTANDER,42.4613,8.0619
2021-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",6.0265,1.1442
2021-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,5.7902,1.0994
2021-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 4,Hombres,BOYACÁ,43.2726,9.6574
2021-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 5,Mujeres,SANTANDER,41.5756,9.2787
2021-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.9008,1.3169
2021-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,5.6694,1.2653
2022-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 4,Hombres,BOYACÁ,42.8094,8.8776
2022-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 5,Mujeres,SANTANDER,41.1306,8.5295
2022-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.8376,1.2106
2022-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,5.6087,1.1631
2022-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 4,Hombres,BOYACÁ,43.299,8.4293
2022-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 5,Mujeres,SANTANDER,41.601,8.0987
2022-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.9044,1.1494
2022-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,5.6729,1.1044
2023-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 4,Hombres,BOYACÁ,43.2633,8.2104
2023-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 5,Mujeres,SANTANDER,41.5667,7.8884
2023-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.8995,1.1196
2023-1,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,5.6682,1.0757
2023-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 4,Hombres,BOYACÁ,42.2988,9.0306
2023-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Pregrado,Estrato 5,Mujeres,SANTANDER,40.64,8.6764
2023-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.768,1.2314
2023-2,UNAL,Actuaria y finanzas,Ciencias exactas y naturales,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,5.5418,1.1832
2018-1,UNAL,Ciencias,Ciencias exactas y naturales,Pregrado,Estrato 5,Hombres,SANTANDER,0.0,0.0
2018-1,UNAL,Ciencias,Ciencias exactas y naturales,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.0
